ID,Funcionario_ID,PDI_ID,Area,Lideranca,Data_Inicio,Data_Conclusao_Planejada,Data_Conclusao_Real,Status,Aderencia_Percentual,Evolucao_Competencias
3540,2351,275,Tecnologia,Líder 1,2024-09-08,2024-12-31,2024-11-27,Concluído,82.78,9.04
3541,2351,28,Tecnologia,Líder 9,2024-06-21,2024-12-31,2024-12-28,Concluído,88.01,8.63
3542,2351,352,Tecnologia,Líder 18,2023-07-30,2024-07-24,,Em Andamento,21.02,4.56
3543,2355,410,Suporte,Líder 41,2024-12-07,2024-12-31,,Cancelado,6.93,3.48
3544,2356,124,Vendas,Líder 33,2023-08-15,2024-04-11,2023-10-29,Concluído,93.87,9.54
3545,2356,184,Vendas,Líder 18,2024-02-06,2024-11-02,2024-07-24,Concluído,81.3,9.7
3546,2357,66,Suporte,Líder 18,2024-11-17,2024-12-31,,Em Andamento,50.25,5.41
3547,2358,246,Tecnologia,Líder 28,2024-04-17,2024-07-16,,Em Andamento,35.03,5.46
3548,2358,173,Tecnologia,Líder 43,2024-01-05,2024-05-04,,Em Andamento,22.22,7.89
3549,2358,178,Tecnologia,Líder 3,2024-08-16,2024-12-31,,Cancelado,6.92,2.48
3550,2361,478,Atendimento,Líder 38,2024-04-01,2024-11-27,,Em Andamento,54.23,5.06
3551,2362,299,Tecnologia,Líder 25,2024-11-11,2024-12-31,2024-12-31,Concluído,83.02,9.64
3552,2363,128,Financeiro,Líder 34,2024-12-25,2024-12-31,2024-12-31,Concluído,82.1,7.57
3553,2363,338,Financeiro,Líder 23,2023-09-18,2024-05-15,,Cancelado,32.9,4.97
3554,2363,474,Financeiro,Líder 10,2024-07-09,2024-12-31,2024-11-14,Concluído,93.18,7.44
3555,2365,487,Gente & Gestão,Líder 40,2023-05-03,2023-12-29,2023-10-09,Concluído,95.2,8.86
3556,2367,21,Suporte,Líder 19,2024-07-12,2024-10-10,,Cancelado,19.38,5.2
3557,2370,293,Comercial,Líder 1,2024-06-14,2024-11-11,2024-12-31,Concluído,79.55,7.96
3558,2370,412,Comercial,Líder 48,2024-04-02,2024-12-28,2024-08-03,Concluído,90.89,6.47
3559,2370,176,Comercial,Líder 3,2024-11-03,2024-12-31,2024-12-12,Concluído,87.27,8.5
3560,2371,355,Tecnologia,Líder 19,2023-04-14,2023-07-13,2023-06-01,Concluído,99.11,8.51
3561,2371,371,Tecnologia,Líder 38,2023-10-12,2024-10-06,2023-11-16,Concluído,79.17,7.26
3562,2374,499,Vendas,Líder 13,2024-11-20,2024-12-31,2024-12-31,Concluído,77.75,8.55
3563,2374,138,Vendas,Líder 22,2024-11-25,2024-12-31,2024-12-31,Concluído,86.65,7.94
3564,2375,441,Comercial,Líder 45,2024-08-05,2024-12-31,,Cancelado,14.86,5.04
3565,2377,463,Produto,Líder 42,2024-03-09,2024-09-05,,Em Andamento,38.42,4.77
3566,2378,32,Tecnologia,Líder 5,2024-12-22,2024-12-31,,Em Andamento,24.99,5.12
3567,2378,307,Tecnologia,Líder 5,2024-02-11,2024-11-07,2024-05-01,Concluído,86.84,6.33
3568,2379,332,Suporte,Líder 11,2024-03-31,2024-09-27,2024-08-16,Concluído,92.9,9.38
3569,2380,214,Inovação,Líder 19,2024-05-30,2024-12-31,2024-12-18,Concluído,84.08,6.05
3570,2380,5,Inovação,Líder 49,2023-04-06,2023-11-02,2023-11-24,Concluído,72.56,6.34
3571,2380,282,Inovação,Líder 19,2022-06-07,2023-01-03,,Em Andamento,56.48,7.94
3572,2382,413,Operações,Líder 39,2024-09-14,2024-12-31,2024-12-13,Concluído,77.37,7.41
3573,2382,44,Operações,Líder 44,2023-06-05,2024-05-30,2024-06-06,Concluído,92.75,9.41
3574,2382,269,Operações,Líder 38,2024-08-11,2024-12-31,,Em Andamento,32.67,4.75
3575,2383,200,Operações,Líder 16,2023-10-28,2024-07-24,2024-07-27,Concluído,84.51,7.54
3576,2383,308,Operações,Líder 49,2024-11-17,2024-12-31,2024-12-21,Concluído,87.09,9.54
3577,2384,143,Qualidade,Líder 45,2024-08-07,2024-12-31,2024-12-13,Concluído,97.62,6.34
3578,2384,315,Qualidade,Líder 33,2023-09-01,2024-08-26,,Cancelado,33.11,2.83
3579,2384,447,Qualidade,Líder 31,2023-02-04,2023-05-05,,Em Andamento,42.12,5.24
3580,2385,495,Marketing,Líder 17,2022-08-24,2023-02-20,,Cancelado,10.81,4.61
3581,2386,162,Suporte,Líder 2,2024-12-17,2024-12-31,2024-12-31,Concluído,75.13,9.07
3582,2387,402,Vendas,Líder 20,2024-03-02,2024-09-28,2024-07-05,Concluído,88.6,6.82
3583,2388,417,Financeiro,Líder 9,2024-10-11,2024-12-31,,Cancelado,36.07,4.12
3584,2388,471,Financeiro,Líder 35,2024-11-23,2024-12-31,2024-12-31,Concluído,71.26,8.92
3585,2388,490,Financeiro,Líder 8,2024-07-30,2024-12-31,2024-12-31,Concluído,81.85,9.81
3586,2389,317,Suporte,Líder 26,2023-03-02,2023-12-27,2024-01-14,Concluído,79.83,8.44
3587,2390,423,Inovação,Líder 30,2024-01-04,2024-04-03,2024-01-12,Concluído,93.1,6.29
3588,2390,92,Inovação,Líder 39,2023-12-10,2024-10-05,2024-11-15,Concluído,70.44,7.05
3589,2390,267,Inovação,Líder 15,2024-02-27,2024-10-24,2024-07-23,Concluído,92.66,6.91
3590,2391,216,Produto,Líder 14,2024-08-05,2024-11-03,2024-08-19,Concluído,95.65,9.72
3591,2392,436,Vendas,Líder 33,2024-11-27,2024-12-31,2024-12-31,Concluído,76.37,8.38
3592,2393,491,Tecnologia,Líder 9,2024-08-20,2024-12-31,2024-12-31,Concluído,90.56,9.76
3593,2393,322,Tecnologia,Líder 13,2024-08-04,2024-12-31,2024-08-20,Concluído,79.51,9.87
3594,2394,455,Financeiro,Líder 42,2023-04-20,2023-12-16,2024-01-18,Concluído,73.68,8.17
3595,2395,415,Produto,Líder 17,2024-04-24,2024-09-21,,Em Andamento,37.14,4.62
3596,2395,59,Produto,Líder 35,2024-08-19,2024-12-31,2024-12-27,Concluído,81.79,9.46
3597,2396,233,Qualidade,Líder 39,2024-11-11,2024-12-31,2024-12-31,Concluído,79.44,8.46
3598,2398,13,Marketing,Líder 24,2023-10-08,2024-01-06,2023-10-30,Concluído,79.71,6.81
3599,2398,332,Marketing,Líder 19,2024-12-03,2024-12-31,,Cancelado,13.36,5.41
3600,2398,345,Marketing,Líder 32,2024-10-02,2024-12-31,2024-11-18,Concluído,95.95,7.6
3601,2399,13,Vendas,Líder 23,2024-10-20,2024-12-31,2024-12-31,Concluído,86.78,8.25
3602,2399,196,Vendas,Líder 31,2023-07-03,2024-03-29,,Em Andamento,60.71,5.84
3603,2399,259,Vendas,Líder 24,2023-07-01,2023-09-29,2023-08-08,Concluído,92.77,7.41
3604,2402,216,Tecnologia,Líder 44,2022-12-01,2023-04-30,2023-03-12,Concluído,72.46,6.32
3605,2402,215,Tecnologia,Líder 47,2024-06-24,2024-12-31,2024-07-30,Concluído,71.94,7.98
3606,2402,81,Tecnologia,Líder 6,2022-09-14,2023-09-09,2023-10-07,Concluído,87.8,6.83
3607,2403,490,Inovação,Líder 35,2023-09-27,2024-05-24,2024-02-04,Concluído,91.43,6.84
3608,2403,90,Inovação,Líder 7,2024-08-01,2024-10-30,2024-08-29,Concluído,88.51,6.7
3609,2403,103,Inovação,Líder 41,2024-12-04,2024-12-31,,Em Andamento,54.61,6.82
3610,2404,285,Financeiro,Líder 34,2024-06-29,2024-12-31,,Em Andamento,44.84,4.77
3611,2404,446,Financeiro,Líder 18,2024-09-23,2024-12-31,2024-12-19,Concluído,95.61,9.88
3612,2405,491,Inovação,Líder 7,2024-10-08,2024-12-31,2024-10-30,Concluído,71.7,7.43
3613,2405,217,Inovação,Líder 25,2024-04-05,2024-12-31,,Em Andamento,41.77,7.75
3614,2405,263,Inovação,Líder 7,2024-06-26,2024-12-23,2024-10-09,Concluído,93.86,8.3
3615,2406,334,Marketing,Líder 39,2024-03-10,2024-12-05,2024-06-11,Concluído,95.79,9.74
3616,2406,75,Marketing,Líder 37,2024-09-06,2024-12-05,2024-12-14,Concluído,84.23,6.4
3617,2406,132,Marketing,Líder 29,2024-08-06,2024-12-31,,Em Andamento,39.14,5.9
3618,2407,135,Vendas,Líder 25,2024-11-15,2024-12-31,,Em Andamento,58.5,5.16
3619,2407,339,Vendas,Líder 49,2024-11-12,2024-12-31,2024-12-11,Concluído,79.72,6.39
3620,2407,400,Vendas,Líder 38,2024-12-11,2024-12-31,,Cancelado,9.25,3.97
3621,2409,411,Financeiro,Líder 13,2023-10-14,2024-05-11,2024-04-02,Concluído,81.99,8.37
3622,2411,103,Marketing,Líder 9,2024-01-27,2024-04-26,2024-02-28,Concluído,93.9,9.22
3623,2412,106,Suporte,Líder 10,2024-03-22,2024-12-31,2024-06-07,Concluído,93.39,9.23
3624,2412,412,Suporte,Líder 45,2024-06-06,2024-12-31,2024-07-18,Concluído,96.7,8.64
3625,2412,53,Suporte,Líder 49,2024-04-26,2024-07-25,2024-07-21,Concluído,86.65,6.47
3626,2413,247,Inovação,Líder 27,2024-08-20,2024-12-31,2024-12-27,Concluído,76.43,7.61
3627,2413,356,Inovação,Líder 35,2024-10-21,2024-12-31,,Cancelado,11.61,2.49
3628,2413,202,Inovação,Líder 43,2024-06-30,2024-12-31,2024-07-01,Concluído,81.31,7.69
3629,2414,470,Gente & Gestão,Líder 26,2024-12-07,2024-12-31,2024-12-31,Concluído,84.7,6.66
3630,2414,140,Gente & Gestão,Líder 39,2024-12-08,2024-12-31,2024-12-11,Concluído,73.86,6.57
3631,2414,64,Gente & Gestão,Líder 6,2024-10-25,2024-12-31,,Em Andamento,36.21,5.94
3632,2415,282,Comercial,Líder 1,2022-09-14,2023-06-11,,Em Andamento,74.99,4.24
3633,2416,475,Tecnologia,Líder 14,2024-12-16,2024-12-31,2024-12-31,Concluído,77.79,9.04
3634,2416,321,Tecnologia,Líder 1,2024-06-02,2024-11-29,,Em Andamento,26.46,4.97
3635,2416,163,Tecnologia,Líder 48,2024-12-03,2024-12-31,2024-12-15,Concluído,89.45,6.11
3636,2418,323,Inovação,Líder 11,2024-03-08,2024-06-06,,Em Andamento,58.79,6.53
3637,2418,183,Inovação,Líder 18,2023-10-28,2024-04-25,,Em Andamento,76.8,7.76
3638,2418,366,Inovação,Líder 48,2023-12-19,2024-05-17,2024-03-16,Concluído,93.5,8.77
3639,2419,63,Produto,Líder 22,2024-12-04,2024-12-31,2024-12-31,Concluído,91.65,8.4
3640,2420,258,Operações,Líder 23,2024-01-20,2024-06-18,2024-04-04,Concluído,84.82,6.21
3641,2420,216,Operações,Líder 17,2024-11-22,2024-12-31,2024-12-14,Concluído,88.64,6.3
3642,2421,141,Qualidade,Líder 38,2024-12-13,2024-12-31,,Cancelado,25.77,2.26
3643,2421,335,Qualidade,Líder 11,2024-11-01,2024-12-31,2024-12-31,Concluído,99.96,6.91
3644,2421,313,Qualidade,Líder 42,2024-12-07,2024-12-31,2024-12-14,Concluído,74.48,7.3
3645,2422,22,Marketing,Líder 9,2023-10-24,2024-04-21,,Cancelado,36.32,2.25
3646,2423,122,Vendas,Líder 36,2024-04-24,2024-10-21,2024-08-22,Concluído,94.17,7.94
3647,2423,177,Vendas,Líder 40,2024-12-02,2024-12-31,2024-12-02,Concluído,86.86,9.51
3648,2423,213,Vendas,Líder 20,2024-06-24,2024-12-21,2024-07-19,Concluído,92.84,6.64
3649,2424,229,Atendimento,Líder 47,2024-02-08,2024-06-07,2024-05-13,Concluído,75.07,7.65
3650,2424,403,Atendimento,Líder 11,2023-06-16,2023-11-13,2023-09-20,Concluído,90.27,9.69
3651,2424,341,Atendimento,Líder 38,2024-01-25,2024-09-21,2024-01-26,Concluído,84.1,7.89
3652,2425,214,Vendas,Líder 22,2024-12-27,2024-12-31,2024-12-31,Concluído,73.02,7.56
3653,2425,361,Vendas,Líder 10,2024-08-28,2024-12-31,2024-12-01,Concluído,89.4,7.61
3654,2426,183,Operações,Líder 48,2024-12-23,2024-12-31,,Em Andamento,72.18,7.79
3655,2426,116,Operações,Líder 36,2024-07-22,2024-12-31,2024-08-08,Concluído,70.58,6.32
3656,2427,328,Vendas,Líder 40,2023-11-09,2024-10-04,2024-11-24,Concluído,94.69,6.79
3657,2427,26,Vendas,Líder 48,2024-06-04,2024-12-31,2024-12-17,Concluído,77.68,8.55
3658,2429,424,Inovação,Líder 38,2024-12-22,2024-12-31,2024-12-31,Concluído,89.89,6.34
3659,2429,310,Inovação,Líder 35,2024-12-19,2024-12-31,2024-12-31,Concluído,97.12,6.24
3660,2429,68,Inovação,Líder 15,2024-11-08,2024-12-31,2024-12-31,Concluído,78.85,8.29
3661,2430,467,Tecnologia,Líder 37,2024-11-23,2024-12-31,2024-12-31,Concluído,86.44,6.08
3662,2430,460,Tecnologia,Líder 20,2024-12-31,2024-12-31,2024-12-31,Concluído,85.23,6.42
3663,2431,206,Inovação,Líder 42,2024-11-09,2024-12-31,2024-12-31,Concluído,80.41,7.39
3664,2433,17,Inovação,Líder 4,2024-11-15,2024-12-31,2024-11-28,Concluído,96.05,6.05
3665,2434,333,Suporte,Líder 38,2024-07-26,2024-11-23,2024-09-01,Concluído,76.21,7.34
3666,2434,483,Suporte,Líder 19,2024-11-03,2024-12-31,2024-12-31,Concluído,83.55,8.81
3667,2435,47,Operações,Líder 22,2023-07-28,2024-04-23,2024-03-23,Concluído,79.97,6.13
3668,2436,130,Inovação,Líder 45,2024-11-15,2024-12-31,2024-12-31,Concluído,99.7,6.72
3669,2436,352,Inovação,Líder 41,2024-12-18,2024-12-31,,Em Andamento,20.86,7.58
3670,2436,282,Inovação,Líder 27,2024-09-30,2024-12-31,2024-10-11,Concluído,87.71,7.8
3671,2437,354,Gente & Gestão,Líder 4,2024-04-25,2024-08-23,,Cancelado,34.0,5.99
3672,2437,467,Gente & Gestão,Líder 3,2023-03-19,2024-03-13,2024-04-21,Concluído,95.34,9.15
3673,2437,40,Gente & Gestão,Líder 49,2024-03-05,2024-12-30,2024-08-11,Concluído,87.42,8.67
3674,2439,311,Qualidade,Líder 24,2023-10-10,2024-02-07,2023-11-16,Concluído,70.91,6.72
3675,2439,282,Qualidade,Líder 4,2024-08-26,2024-12-31,2024-12-31,Concluído,83.89,9.1
3676,2439,174,Qualidade,Líder 10,2023-07-12,2023-10-10,2023-09-02,Concluído,71.94,8.37
3677,2441,478,Qualidade,Líder 27,2024-12-23,2024-12-31,2024-12-31,Concluído,89.29,8.27
3678,2441,85,Qualidade,Líder 37,2024-11-28,2024-12-31,,Em Andamento,73.99,4.51
3679,2441,110,Qualidade,Líder 43,2024-12-07,2024-12-31,,Em Andamento,20.42,6.42
3680,2442,307,Qualidade,Líder 28,2024-11-21,2024-12-31,2024-12-31,Concluído,77.41,7.21
3681,2444,423,Tecnologia,Líder 47,2022-11-17,2023-08-14,,Em Andamento,59.53,6.64
3682,2445,368,Tecnologia,Líder 33,2023-08-08,2023-11-06,2023-10-26,Concluído,80.03,9.08
3683,2445,144,Tecnologia,Líder 10,2023-05-14,2023-12-10,,Em Andamento,62.46,4.04
3684,2446,60,Comercial,Líder 10,2024-12-16,2024-12-31,2024-12-31,Concluído,92.64,6.04
3685,2447,496,Atendimento,Líder 31,2024-12-26,2024-12-31,2024-12-29,Concluído,88.69,6.92
3686,2448,498,Qualidade,Líder 24,2024-12-17,2024-12-31,,Cancelado,12.09,3.58
3687,2448,220,Qualidade,Líder 23,2024-08-28,2024-12-31,2024-10-09,Concluído,75.31,8.03
3688,2449,375,Vendas,Líder 26,2024-05-25,2024-12-31,,Em Andamento,73.88,7.65
3689,2450,181,Financeiro,Líder 31,2022-07-03,2023-05-29,2023-07-05,Concluído,97.27,8.12
3690,2450,210,Financeiro,Líder 9,2022-05-04,2023-04-29,,Cancelado,39.77,4.25
3691,2451,14,Suporte,Líder 29,2024-05-30,2024-12-26,,Em Andamento,46.67,7.84
3692,2451,482,Suporte,Líder 4,2024-04-14,2024-12-31,,Em Andamento,71.06,6.11
3693,2452,439,Vendas,Líder 3,2023-08-06,2024-07-31,,Em Andamento,73.74,4.5
3694,2452,480,Vendas,Líder 9,2022-09-14,2023-09-09,2023-01-07,Concluído,82.23,8.0
3695,2453,75,Suporte,Líder 42,2024-07-30,2024-12-31,2024-12-31,Concluído,73.21,9.21
3696,2453,486,Suporte,Líder 12,2024-07-11,2024-10-09,2024-09-13,Concluído,78.54,9.04
3697,2453,199,Suporte,Líder 16,2024-11-28,2024-12-31,2024-12-31,Concluído,96.21,9.35
3698,2454,27,Suporte,Líder 37,2024-12-15,2024-12-31,,Em Andamento,32.89,6.28
3699,2457,218,Comercial,Líder 40,2024-12-28,2024-12-31,,Em Andamento,40.81,4.34
3700,2458,278,Atendimento,Líder 47,2024-12-16,2024-12-31,,Em Andamento,61.47,7.08
3701,2459,264,Qualidade,Líder 39,2024-11-22,2024-12-31,2024-12-31,Concluído,77.58,8.81
3702,2459,195,Qualidade,Líder 49,2024-12-02,2024-12-31,,Em Andamento,73.73,6.26
3703,2459,451,Qualidade,Líder 44,2024-10-18,2024-12-31,2024-10-27,Concluído,87.41,6.46
3704,2460,263,Financeiro,Líder 10,2023-11-05,2024-02-03,,Em Andamento,39.01,4.73
3705,2461,384,Produto,Líder 2,2023-02-01,2023-05-02,2023-03-10,Concluído,75.07,6.2
3706,2461,479,Produto,Líder 49,2024-03-01,2024-10-27,2024-06-10,Concluído,90.06,9.39
3707,2461,221,Produto,Líder 6,2022-12-28,2023-10-24,2023-10-22,Concluído,79.66,7.97
3708,2462,75,Comercial,Líder 22,2024-12-28,2024-12-31,,Cancelado,17.76,5.94
3709,2462,8,Comercial,Líder 28,2024-06-27,2024-12-31,,Cancelado,39.89,4.64
3710,2463,246,Financeiro,Líder 22,2023-12-10,2024-06-07,,Cancelado,34.38,5.24
3711,2464,481,Atendimento,Líder 13,2024-02-18,2024-06-17,,Cancelado,10.12,3.58
3712,2464,300,Atendimento,Líder 33,2022-09-14,2023-08-10,2023-07-17,Concluído,98.57,7.88
3713,2464,242,Atendimento,Líder 4,2024-12-22,2024-12-31,2024-12-31,Concluído,84.79,7.09
3714,2465,457,Qualidade,Líder 45,2024-12-31,2024-12-31,2024-12-31,Concluído,86.35,9.13
3715,2465,449,Qualidade,Líder 27,2024-12-31,2024-12-31,,Cancelado,17.98,5.06
3716,2465,457,Qualidade,Líder 24,2024-12-31,2024-12-31,2024-12-31,Concluído,86.44,8.96
3717,2466,241,Produto,Líder 32,2023-11-11,2024-11-05,2024-02-07,Concluído,95.29,8.38
3718,2466,247,Produto,Líder 12,2023-02-05,2023-10-03,,Cancelado,31.17,2.47
3719,2468,187,Qualidade,Líder 38,2024-10-24,2024-12-31,2024-12-22,Concluído,98.31,8.43
3720,2468,229,Qualidade,Líder 45,2024-09-21,2024-12-31,2024-11-19,Concluído,87.27,8.45
3721,2468,104,Qualidade,Líder 27,2024-11-15,2024-12-31,2024-12-16,Concluído,73.43,9.21
3722,2469,188,Qualidade,Líder 17,2024-05-29,2024-08-27,2024-06-01,Concluído,91.0,9.9
3723,2469,268,Qualidade,Líder 3,2023-10-31,2024-03-29,2024-04-08,Concluído,84.78,6.33
3724,2469,440,Qualidade,Líder 20,2023-03-21,2023-06-19,2023-04-28,Concluído,74.48,9.54
3725,2470,175,Suporte,Líder 3,2024-05-09,2024-11-05,2024-12-16,Concluído,98.98,8.0
3726,2470,204,Suporte,Líder 48,2023-06-11,2024-05-06,2024-05-31,Concluído,95.88,9.14
3727,2471,315,Qualidade,Líder 16,2024-09-10,2024-12-31,2024-12-25,Concluído,91.55,9.6
3728,2471,495,Qualidade,Líder 11,2024-11-06,2024-12-31,2024-11-17,Concluído,81.5,9.78
3729,2471,416,Qualidade,Líder 20,2023-04-05,2023-10-02,2023-08-22,Concluído,84.69,8.58
3730,2472,462,Vendas,Líder 21,2024-10-01,2024-12-31,2024-10-11,Concluído,77.53,8.82
3731,2472,10,Vendas,Líder 35,2024-10-17,2024-12-31,2024-12-11,Concluído,96.46,6.68
3732,2472,209,Vendas,Líder 12,2024-08-26,2024-12-31,2024-11-02,Concluído,91.04,9.86
3733,2474,37,Tecnologia,Líder 3,2022-10-03,2023-01-01,2022-10-27,Concluído,93.45,6.66
3734,2475,76,Vendas,Líder 45,2024-06-07,2024-12-31,2024-12-16,Concluído,84.32,7.23
3735,2475,226,Vendas,Líder 24,2024-10-04,2024-12-31,,Cancelado,15.4,2.36
3736,2477,393,Operações,Líder 27,2024-09-16,2024-12-31,2024-10-08,Concluído,83.84,6.46
3737,2478,168,Financeiro,Líder 40,2024-07-01,2024-12-28,2024-12-28,Concluído,79.91,7.28
3738,2478,1,Financeiro,Líder 14,2023-07-11,2024-03-07,,Em Andamento,26.51,7.0
3739,2480,125,Financeiro,Líder 5,2023-08-19,2024-02-15,2023-09-18,Concluído,97.26,9.95
3740,2480,409,Financeiro,Líder 38,2023-02-12,2023-10-10,2023-08-23,Concluído,88.33,6.41
3741,2480,100,Financeiro,Líder 41,2024-10-05,2024-12-31,2024-12-31,Concluído,88.46,9.66
3742,2482,443,Operações,Líder 2,2024-06-16,2024-11-13,,Cancelado,19.38,4.1
3743,2483,307,Operações,Líder 1,2023-12-24,2024-07-21,2024-06-16,Concluído,89.31,9.11
3744,2483,27,Operações,Líder 21,2023-08-18,2024-08-12,2023-12-17,Concluído,76.19,6.79
3745,2483,123,Operações,Líder 31,2023-11-01,2024-07-28,2024-07-06,Concluído,97.75,8.97
3746,2484,103,Tecnologia,Líder 15,2023-10-26,2024-07-22,2023-12-02,Concluído,91.8,7.26
3747,2484,423,Tecnologia,Líder 24,2023-12-13,2024-04-11,,Em Andamento,63.01,5.65
3748,2484,272,Tecnologia,Líder 26,2024-06-11,2024-12-08,,Cancelado,5.27,5.52
3749,2485,186,Qualidade,Líder 50,2023-12-08,2024-04-06,2024-05-13,Concluído,80.95,6.59
3750,2485,122,Qualidade,Líder 13,2024-06-15,2024-10-13,2024-07-21,Concluído,70.24,8.36
3751,2485,91,Qualidade,Líder 46,2023-08-14,2024-03-11,,Em Andamento,71.71,5.62
3752,2487,442,Marketing,Líder 36,2023-10-21,2024-07-17,,Cancelado,8.12,4.93
3753,2492,396,Atendimento,Líder 50,2023-05-17,2024-04-11,2023-06-27,Concluído,96.55,9.11
3754,2494,438,Tecnologia,Líder 44,2024-02-01,2024-05-31,2024-06-26,Concluído,81.5,9.17
3755,2494,223,Tecnologia,Líder 10,2024-07-24,2024-12-31,,Cancelado,18.5,4.03
3756,2495,487,Operações,Líder 43,2024-01-18,2024-12-31,2024-12-26,Concluído,76.2,8.22
3757,2495,63,Operações,Líder 23,2023-11-15,2024-09-10,2023-12-02,Concluído,98.61,7.24
3758,2495,433,Operações,Líder 2,2023-11-30,2024-10-25,2024-08-06,Concluído,85.44,7.87
3759,2497,355,Suporte,Líder 15,2024-04-14,2024-12-31,2024-06-13,Concluído,93.85,8.39
3760,2497,26,Suporte,Líder 38,2023-12-18,2024-07-15,2024-06-23,Concluído,89.13,6.18
3761,2497,391,Suporte,Líder 29,2024-04-17,2024-08-15,,Em Andamento,56.55,7.25
3762,2499,2,Produto,Líder 2,2024-09-15,2024-12-31,,Cancelado,3.93,4.33
3763,2499,179,Produto,Líder 44,2023-10-20,2024-10-14,2023-10-30,Concluído,80.81,7.72
3764,2499,455,Produto,Líder 45,2024-11-29,2024-12-31,2024-12-31,Concluído,86.97,6.81
3765,2500,80,Comercial,Líder 1,2024-11-06,2024-12-31,2024-11-23,Concluído,99.62,8.45
3766,2503,463,Atendimento,Líder 27,2024-10-01,2024-12-31,2024-12-31,Concluído,84.13,8.58
3767,2504,169,Comercial,Líder 6,2024-09-15,2024-12-31,2024-12-19,Concluído,96.19,6.71
3768,2504,392,Comercial,Líder 41,2022-08-03,2022-12-31,,Cancelado,17.14,3.25
3769,2505,199,Vendas,Líder 50,2024-10-02,2024-12-31,2024-12-26,Concluído,91.45,7.51
3770,2505,336,Vendas,Líder 46,2023-09-14,2023-12-13,2023-09-15,Concluído,71.36,6.09
3771,2506,35,Financeiro,Líder 43,2024-04-15,2024-10-12,,Em Andamento,53.88,6.78
3772,2507,268,Comercial,Líder 42,2024-06-15,2024-12-31,2024-07-21,Concluído,75.51,8.26
3773,2507,126,Comercial,Líder 15,2024-12-27,2024-12-31,2024-12-31,Concluído,70.7,8.99
3774,2507,384,Comercial,Líder 31,2024-01-13,2024-06-11,2024-05-07,Concluído,90.65,9.43
3775,2508,227,Qualidade,Líder 8,2024-01-25,2024-07-23,2024-09-06,Concluído,70.36,7.77
3776,2508,358,Qualidade,Líder 33,2024-11-02,2024-12-31,2024-11-19,Concluído,93.62,7.34
3777,2510,40,Vendas,Líder 8,2024-06-02,2024-12-29,2024-12-31,Concluído,72.29,8.18
3778,2510,309,Vendas,Líder 38,2024-06-07,2024-12-04,2024-12-31,Concluído,92.42,8.68
3779,2512,1,Inovação,Líder 43,2022-09-11,2023-02-08,2023-01-17,Concluído,92.58,7.87
3780,2512,129,Inovação,Líder 5,2022-09-22,2023-09-17,,Em Andamento,31.9,4.48
3781,2512,245,Inovação,Líder 3,2024-05-24,2024-10-21,2024-11-30,Concluído,98.65,8.23
3782,2514,22,Comercial,Líder 3,2022-04-28,2023-03-24,2022-11-03,Concluído,90.75,6.97
3783,2514,327,Comercial,Líder 10,2024-02-29,2024-10-26,2024-10-30,Concluído,92.83,8.29
3784,2515,218,Produto,Líder 25,2024-12-24,2024-12-31,,Em Andamento,46.63,5.83
3785,2515,409,Produto,Líder 22,2024-12-11,2024-12-31,2024-12-31,Concluído,84.52,6.24
3786,2515,104,Produto,Líder 22,2024-11-24,2024-12-31,,Em Andamento,49.07,6.79
3787,2517,259,Gente & Gestão,Líder 40,2024-12-12,2024-12-31,2024-12-14,Concluído,71.08,8.81
3788,2517,408,Gente & Gestão,Líder 4,2024-11-12,2024-12-31,,Em Andamento,62.49,6.82
3789,2517,455,Gente & Gestão,Líder 29,2024-11-28,2024-12-31,,Em Andamento,23.18,5.5
3790,2518,381,Marketing,Líder 49,2024-08-21,2024-12-31,2024-12-31,Concluído,74.08,8.41
3791,2520,110,Qualidade,Líder 48,2024-03-15,2024-10-11,2024-05-28,Concluído,73.02,9.57
3792,2520,115,Qualidade,Líder 40,2024-09-12,2024-12-31,2024-10-06,Concluído,93.26,7.0
3793,2521,422,Financeiro,Líder 27,2024-12-13,2024-12-31,2024-12-31,Concluído,71.95,7.84
3794,2524,313,Tecnologia,Líder 23,2024-09-12,2024-12-31,2024-12-31,Concluído,79.14,7.4
3795,2524,96,Tecnologia,Líder 50,2023-06-30,2024-04-25,2024-02-03,Concluído,85.42,7.05
3796,2525,16,Comercial,Líder 23,2024-05-21,2024-08-19,2024-08-20,Concluído,96.28,8.18
3797,2525,384,Comercial,Líder 33,2023-06-18,2023-11-15,2023-12-09,Concluído,76.76,8.64
3798,2526,145,Comercial,Líder 48,2022-05-25,2023-05-20,2023-01-18,Concluído,77.74,8.56
