ID,Funcionario_ID,Data_Pesquisa,NPS_Lideranca,Resultado_Pesquisa_Clima,Alertas_Comportamentais
5940,2679,2024-12-01,10,8.38,
5941,1185,2024-12-01,7,6.75,
5942,2087,2024-12-01,9,7.44,
5943,1956,2024-12-01,0,5.57,
5944,1594,2024-12-01,1,9.29,
5945,395,2024-12-01,5,6.18,
5946,1,2024-12-01,6,6.36,
5947,2422,2024-12-01,6,9.02,
5948,725,2024-12-01,4,8.39,Falta de comunicação
5949,2463,2024-12-01,8,7.47,
5950,52,2024-12-01,6,8.3,
5951,2177,2024-12-01,6,7.18,
5952,1430,2024-12-01,1,7.85,
5953,825,2024-12-01,2,8.28,
5954,505,2024-12-01,1,7.7,Conflitos interpessoais
5955,1545,2024-12-01,10,8.27,
5956,563,2024-12-01,7,7.54,
5957,109,2024-12-01,4,9.16,
5958,1871,2024-12-01,6,9.27,
5959,1645,2024-12-01,9,7.47,
5960,1559,2024-12-01,3,7.45,
5961,2685,2024-12-01,8,7.86,
5962,702,2024-12-01,8,5.81,
5963,1789,2024-12-01,1,6.27,
5964,2118,2024-12-01,2,6.26,
5965,1311,2024-12-01,0,6.68,
5966,265,2024-12-01,1,7.35,
5967,814,2024-12-01,6,5.59,
5968,1080,2024-12-01,10,7.54,
5969,949,2024-12-01,0,8.73,
5970,672,2024-12-01,6,6.81,
5971,2132,2024-12-01,0,7.52,
5972,1202,2024-12-01,6,8.15,
5973,695,2024-12-01,4,7.34,
5974,2316,2024-12-01,5,5.6,
5975,2650,2024-12-01,8,8.42,
5976,1364,2024-12-01,7,8.51,
5977,1228,2024-12-01,6,6.91,
5978,2869,2024-12-01,4,7.23,
5979,2751,2024-12-01,3,7.12,
5980,2949,2024-12-01,2,5.65,
5981,2639,2024-12-01,10,8.62,
5982,527,2024-12-01,10,6.14,
5983,1890,2024-12-01,3,9.47,
5984,841,2024-12-01,5,7.13,
5985,223,2024-12-01,3,5.38,
5986,967,2024-12-01,3,8.05,
5987,755,2024-12-01,2,8.99,
5988,1747,2024-12-01,5,5.11,
5989,1955,2024-12-01,4,9.02,
5990,2381,2024-12-01,8,5.39,
5991,2570,2024-12-01,1,9.03,
5992,2856,2024-12-01,2,7.03,
5993,1137,2024-12-01,2,7.06,
5994,245,2024-12-01,8,5.78,
5995,1711,2024-12-01,0,5.32,
5996,1318,2024-12-01,9,5.39,Conflitos interpessoais
5997,329,2024-12-01,9,9.11,
5998,2753,2024-12-01,7,7.53,
5999,1407,2024-12-01,8,5.58,
6000,1850,2024-12-01,6,9.22,
6001,489,2024-12-01,0,5.55,
6002,1551,2024-12-01,6,5.24,
6003,1915,2024-12-01,5,6.74,
6004,78,2024-12-01,4,6.74,
6005,2922,2024-12-01,1,9.23,
6006,2391,2024-12-01,0,7.68,
6007,2608,2024-12-01,1,5.28,
6008,714,2024-12-01,1,7.62,
6009,1635,2024-12-01,8,7.72,
6010,1794,2024-12-01,5,9.48,
6011,1399,2024-12-01,5,6.66,
6012,772,2024-12-01,7,6.89,
6013,753,2024-12-01,1,8.78,
6014,2387,2024-12-01,9,5.33,
6015,2578,2024-12-01,1,5.48,
6016,24,2024-12-01,2,5.58,
6017,2415,2024-12-01,0,7.99,
6018,2208,2024-12-01,4,8.8,
6019,2965,2024-12-01,1,8.66,
6020,493,2024-12-01,5,5.52,
6021,1066,2024-12-01,4,7.77,Conflitos interpessoais
6022,2616,2024-12-01,1,6.9,
6023,2220,2024-12-01,5,5.29,
6024,2816,2024-12-01,1,5.83,Conflitos interpessoais
6025,618,2024-12-01,5,7.87,
6026,2794,2024-12-01,3,7.95,
6027,268,2024-12-01,8,9.13,
6028,2362,2024-12-01,6,9.37,
6029,1002,2024-12-01,6,6.28,
6030,1417,2024-12-01,6,8.74,Desmotivação observada
6031,2295,2024-12-01,6,8.23,
6032,794,2024-12-01,6,9.37,
6033,979,2024-12-01,5,5.53,
6034,2127,2024-12-01,4,6.88,
6035,1674,2024-12-01,9,6.27,
6036,296,2024-12-01,3,5.99,
6037,1133,2024-12-01,10,8.24,
6038,1355,2024-12-01,4,6.68,
6039,1473,2024-12-01,3,8.12,
6040,2023,2024-12-01,2,6.71,
6041,59,2024-12-01,2,8.59,Baixa participação em reuniões
6042,347,2024-12-01,1,5.29,
6043,1865,2024-12-01,9,9.05,
6044,673,2024-12-01,10,6.29,
6045,554,2024-12-01,7,9.32,
6046,2181,2024-12-01,8,5.8,
6047,359,2024-12-01,8,8.72,
6048,2407,2024-12-01,9,9.5,
6049,1365,2024-12-01,6,6.5,
6050,1598,2024-12-01,2,6.78,Baixa participação em reuniões
6051,2081,2024-12-01,5,7.74,
6052,348,2024-12-01,6,6.0,Desmotivação observada
6053,564,2024-12-01,4,6.77,Falta de comunicação
6054,648,2024-12-01,2,8.27,
6055,845,2024-12-01,10,6.69,
6056,100,2024-12-01,4,9.12,Desmotivação observada
6057,1939,2024-12-01,5,7.34,
6058,222,2024-12-01,3,8.5,
6059,103,2024-12-01,9,9.43,
6060,2004,2024-12-01,5,8.67,
6061,279,2024-12-01,4,5.05,
6062,2121,2024-12-01,2,6.21,
6063,1021,2024-12-01,3,7.85,
6064,994,2024-12-01,4,5.97,
6065,2267,2024-12-01,1,6.17,
6066,2225,2024-12-01,3,5.03,
6067,509,2024-12-01,7,5.24,
6068,1508,2024-12-01,9,8.98,
6069,872,2024-12-01,4,7.8,
6070,51,2024-12-01,4,7.56,
6071,2722,2024-12-01,3,5.43,
6072,1966,2024-12-01,3,7.85,
6073,1908,2024-12-01,10,8.74,
6074,2369,2024-12-01,6,7.2,
6075,209,2024-12-01,3,5.61,
6076,2173,2024-12-01,0,9.35,
6077,1446,2024-12-01,5,8.5,Isolamento da equipe
6078,2687,2024-12-01,9,5.68,
6079,728,2024-12-01,8,6.61,
6080,1641,2024-12-01,3,9.17,
6081,2194,2024-12-01,5,8.9,
6082,1277,2024-12-01,6,7.23,
6083,1744,2024-12-01,8,7.9,
6084,2299,2024-12-01,3,5.33,
6085,738,2024-12-01,9,6.01,
6086,1243,2024-12-01,7,8.21,
6087,258,2024-12-01,6,5.03,Falta de comunicação
6088,715,2024-12-01,9,7.81,
6089,2636,2024-12-01,4,5.53,
6090,1220,2024-12-01,7,5.71,
6091,1724,2024-12-01,1,5.2,
6092,2330,2024-12-01,3,7.12,
6093,1236,2024-12-01,0,6.14,
6094,681,2024-12-01,6,7.17,
6095,72,2024-12-01,4,7.11,
6096,1959,2024-12-01,2,7.67,
6097,1962,2024-12-01,9,8.89,
6098,1406,2024-12-01,5,7.45,
6099,419,2024-12-01,7,7.89,
6100,45,2024-12-01,7,5.94,
6101,1809,2024-12-01,9,5.71,
6102,634,2024-12-01,6,5.29,
6103,1270,2024-12-01,2,6.43,
6104,1961,2024-12-01,7,5.29,
6105,2801,2024-12-01,9,7.05,Baixa participação em reuniões
6106,2292,2024-12-01,8,8.13,
6107,843,2024-12-01,7,8.78,
6108,134,2024-12-01,9,8.21,
6109,1183,2024-12-01,6,9.31,
6110,2158,2024-12-01,7,8.8,Isolamento da equipe
6111,1834,2024-12-01,7,6.66,
6112,2642,2024-12-01,6,8.26,
6113,534,2024-12-01,4,6.81,
6114,889,2024-12-01,9,6.97,
6115,356,2024-12-01,8,6.15,
6116,849,2024-12-01,6,6.87,
6117,416,2024-12-01,0,7.06,
6118,314,2024-12-01,9,9.48,
6119,1094,2024-12-01,10,7.88,
6120,970,2024-12-01,2,5.75,
6121,2176,2024-12-01,1,6.96,
6122,2688,2024-12-01,6,8.39,Conflitos interpessoais
6123,1153,2024-12-01,10,6.51,
6124,954,2024-12-01,3,7.38,Falta de comunicação
6125,1437,2024-12-01,1,8.1,
6126,2670,2024-12-01,7,9.46,
6127,2008,2024-12-01,1,5.87,
6128,2550,2024-12-01,8,8.09,
6129,2083,2024-12-01,7,9.29,
6130,278,2024-12-01,0,8.2,
6131,2536,2024-12-01,5,6.59,
6132,498,2024-12-01,8,9.11,
6133,500,2024-12-01,3,6.94,
6134,2792,2024-12-01,10,7.58,
6135,1405,2024-12-01,3,9.39,
6136,839,2024-12-01,3,7.82,
6137,421,2024-12-01,0,5.89,
6138,758,2024-12-01,0,8.66,
6139,151,2024-12-01,10,6.43,
6140,2306,2024-12-01,0,8.41,
6141,2279,2024-12-01,1,7.71,
6142,2605,2024-12-01,7,6.58,
6143,533,2024-12-01,5,6.85,
6144,1494,2024-12-01,2,9.14,
6145,771,2024-12-01,8,5.57,
6146,1520,2024-12-01,8,6.39,Desmotivação observada
6147,1052,2024-12-01,8,9.12,
6148,689,2024-12-01,5,5.13,
6149,1103,2024-12-01,4,8.16,
6150,865,2024-12-01,3,5.81,
6151,1791,2024-12-01,1,7.08,
6152,867,2024-12-01,0,6.18,
6153,507,2024-12-01,10,8.28,
6154,712,2024-12-01,4,8.5,
6155,1792,2024-12-01,4,8.6,
6156,891,2024-12-01,9,7.61,
6157,1517,2024-12-01,5,7.87,
6158,2802,2024-12-01,2,5.98,
6159,2286,2024-12-01,5,8.83,
6160,389,2024-12-01,10,6.39,
6161,1619,2024-12-01,5,6.87,
6162,1184,2024-12-01,2,9.2,
6163,422,2024-12-01,2,8.31,
6164,2674,2024-12-01,7,6.61,
6165,1566,2024-12-01,9,5.26,
6166,2959,2024-12-01,1,6.19,
6167,1110,2024-12-01,9,8.6,
6168,2924,2024-12-01,4,6.23,
6169,300,2024-12-01,5,5.31,
6170,2553,2024-12-01,4,7.21,
6171,1796,2024-12-01,2,5.56,
6172,1782,2024-12-01,0,6.5,
6173,2349,2024-12-01,7,5.25,
6174,1624,2024-12-01,5,8.96,
6175,2168,2024-12-01,9,8.53,
6176,1536,2024-12-01,6,7.1,
6177,1445,2024-12-01,9,7.82,
6178,2619,2024-12-01,5,5.32,
6179,2088,2024-12-01,3,5.11,
6180,1902,2024-12-01,0,6.11,
6181,663,2024-12-01,4,8.36,
6182,1757,2024-12-01,8,8.14,Baixa participação em reuniões
6183,38,2024-12-01,1,5.55,
6184,2587,2024-12-01,7,6.67,
6185,1176,2024-12-01,7,9.07,
6186,1391,2024-12-01,6,7.01,
6187,1182,2024-12-01,9,5.3,
6188,202,2024-12-01,7,7.07,
6189,1742,2024-12-01,9,5.69,
6190,808,2024-12-01,6,5.02,
6191,2929,2024-12-01,7,6.1,
6192,666,2024-12-01,1,5.91,
6193,1271,2024-12-01,5,7.31,
6194,1555,2024-12-01,9,5.92,
6195,447,2024-12-01,0,5.2,
6196,1163,2024-12-01,5,5.84,Desmotivação observada
6197,1991,2024-12-01,8,7.85,
6198,472,2024-12-01,5,8.34,
6199,1088,2024-12-01,0,6.0,
6200,1350,2024-12-01,6,8.39,
6201,1196,2024-12-01,10,6.83,
6202,1368,2024-12-01,8,8.16,
6203,961,2024-12-01,9,8.56,
6204,785,2024-12-01,0,6.81,
6205,1453,2024-12-01,4,7.01,
6206,12,2024-12-01,6,7.67,
6207,239,2024-12-01,8,7.46,
6208,955,2024-12-01,6,5.23,
6209,1014,2024-12-01,4,6.19,
6210,2893,2024-12-01,3,6.65,
6211,2719,2024-12-01,6,5.41,
6212,2714,2024-12-01,2,6.62,
6213,2999,2024-12-01,0,5.98,Conflitos interpessoais
6214,2038,2024-12-01,7,8.35,
6215,2209,2024-12-01,5,7.36,
6216,989,2024-12-01,7,7.33,
6217,510,2024-12-01,9,7.73,
6218,2887,2024-12-01,9,5.34,Desmotivação observada
6219,1016,2024-12-01,4,8.69,
6220,1531,2024-12-01,0,8.57,
6221,1284,2024-12-01,7,5.91,
6222,1958,2024-12-01,0,5.71,Isolamento da equipe
6223,260,2024-12-01,5,6.76,
6224,1963,2024-12-01,0,8.76,
6225,2962,2024-12-01,6,5.78,Falta de comunicação
6226,726,2024-12-01,1,6.96,
6227,319,2024-12-01,7,7.06,Desmotivação observada
6228,2237,2024-12-01,5,8.01,Conflitos interpessoais
6229,514,2024-12-01,4,6.46,
6230,77,2024-12-01,7,5.68,
6231,720,2024-12-01,7,9.44,Desmotivação observada
6232,1622,2024-12-01,0,5.44,
6233,1086,2024-12-01,3,6.87,
6234,968,2024-12-01,4,7.14,
6235,653,2024-12-01,9,5.85,
6236,1868,2024-12-01,6,7.42,
6237,2434,2024-12-01,2,7.91,
6238,512,2024-12-01,7,7.71,
6239,781,2024-12-01,2,7.94,
6240,298,2024-12-01,4,8.23,
6241,1215,2024-12-01,9,8.66,
6242,922,2024-12-01,9,9.46,
6243,1858,2024-12-01,0,9.03,
6244,740,2024-12-01,6,6.79,
6245,1267,2024-12-01,3,9.41,
6246,1976,2024-12-01,9,8.54,
6247,1276,2024-12-01,3,6.82,
6248,1592,2024-12-01,6,6.66,
6249,742,2024-12-01,8,6.44,
6250,876,2024-12-01,9,7.57,
6251,332,2024-12-01,8,8.27,
6252,2914,2024-12-01,6,8.47,
6253,1046,2024-12-01,5,9.41,
6254,373,2024-12-01,2,7.78,
6255,2889,2024-12-01,4,5.1,Baixa participação em reuniões
6256,275,2024-12-01,7,8.72,
6257,350,2024-12-01,2,8.2,
6258,2222,2024-12-01,5,7.2,
6259,902,2024-12-01,10,5.59,
6260,437,2024-12-01,10,9.27,
6261,1345,2024-12-01,2,8.26,
6262,916,2024-12-01,1,9.34,
6263,1715,2024-12-01,1,7.36,
6264,694,2024-12-01,6,6.26,
6265,2160,2024-12-01,1,6.45,
6266,1294,2024-12-01,1,5.74,
6267,2601,2024-12-01,10,8.3,
6268,2433,2024-12-01,4,9.19,
6269,1912,2024-12-01,9,7.44,
6270,888,2024-12-01,10,8.37,
6271,1771,2024-12-01,7,6.73,
6272,1935,2024-12-01,4,5.45,
6273,918,2024-12-01,2,7.7,
6274,2215,2024-12-01,1,7.84,
6275,2978,2024-12-01,1,7.09,
6276,2953,2024-12-01,1,7.32,
6277,1225,2024-12-01,5,8.91,
6278,1480,2024-12-01,7,6.59,
6279,1604,2024-12-01,1,7.5,
6280,1813,2024-12-01,8,7.68,
6281,547,2024-12-01,7,6.57,
6282,1601,2024-12-01,6,6.38,
6283,2961,2024-12-01,9,6.73,
6284,2110,2024-12-01,4,8.07,
6285,2420,2024-12-01,7,7.98,
6286,418,2024-12-01,10,7.53,
6287,750,2024-12-01,3,7.93,
6288,453,2024-12-01,3,7.91,
6289,2116,2024-12-01,8,6.18,
6290,1588,2024-12-01,1,7.65,
6291,623,2024-12-01,5,9.34,
6292,864,2024-12-01,3,6.26,
6293,1022,2024-12-01,4,8.06,
6294,1072,2024-12-01,4,7.01,
6295,1357,2024-12-01,2,6.83,
6296,2502,2024-12-01,7,8.1,
6297,2770,2024-12-01,0,6.35,
6298,1927,2024-12-01,2,5.38,
6299,113,2024-12-01,7,5.36,
6300,424,2024-12-01,10,7.81,Falta de comunicação
6301,2467,2024-12-01,5,5.19,
6302,1837,2024-12-01,7,8.49,
6303,41,2024-12-01,2,8.15,
6304,2891,2024-12-01,0,7.7,
6305,996,2024-12-01,9,6.15,
6306,1298,2024-12-01,4,8.27,
6307,398,2024-12-01,7,8.05,
6308,1785,2024-12-01,5,6.32,
6309,2179,2024-12-01,2,6.5,
6310,1770,2024-12-01,7,7.36,
6311,632,2024-12-01,1,8.46,
6312,1795,2024-12-01,10,5.56,
6313,69,2024-12-01,8,7.36,
6314,1755,2024-12-01,4,5.01,Isolamento da equipe
6315,2634,2024-12-01,5,9.24,
6316,1000,2024-12-01,8,8.41,
6317,1102,2024-12-01,10,7.8,
6318,2438,2024-12-01,3,6.94,
6319,2338,2024-12-01,5,6.57,
6320,861,2024-12-01,4,5.06,Desmotivação observada
6321,1957,2024-12-01,5,7.55,
6322,1347,2024-12-01,8,8.09,
6323,1917,2024-12-01,4,8.85,
6324,2480,2024-12-01,10,6.91,
6325,1606,2024-12-01,2,8.93,Desmotivação observada
6326,857,2024-12-01,10,8.59,Baixa participação em reuniões
6327,1156,2024-12-01,10,9.06,
6328,1913,2024-12-01,7,5.94,Baixa participação em reuniões
6329,1049,2024-12-01,2,8.22,
6330,2115,2024-12-01,0,6.82,
6331,18,2024-12-01,2,9.28,Baixa participação em reuniões
6332,1129,2024-12-01,9,8.08,
6333,27,2024-12-01,1,9.06,Desmotivação observada
6334,959,2024-12-01,1,6.35,
6335,980,2024-12-01,6,6.88,
6336,2347,2024-12-01,8,8.46,
6337,105,2024-12-01,9,5.64,
6338,683,2024-12-01,6,7.19,
6339,16,2024-12-01,2,7.7,
6340,1805,2024-12-01,9,8.92,
6341,561,2024-12-01,5,5.84,
6342,766,2024-12-01,2,9.07,
6343,269,2024-12-01,3,8.21,Falta de comunicação
6344,2092,2024-12-01,2,6.87,
6345,810,2024-12-01,7,9.05,Isolamento da equipe
6346,2533,2024-12-01,0,7.85,
6347,2189,2024-12-01,5,5.7,
6348,2204,2024-12-01,9,9.5,
6349,997,2024-12-01,2,6.11,
6350,1838,2024-12-01,7,7.64,
6351,1845,2024-12-01,0,6.36,
6352,1459,2024-12-01,8,6.4,
6353,1547,2024-12-01,7,9.31,
6354,1895,2024-12-01,7,9.36,
6355,220,2024-12-01,0,9.31,
6356,938,2024-12-01,5,6.37,
6357,2352,2024-12-01,0,8.79,
6358,1264,2024-12-01,1,8.16,
6359,81,2024-12-01,5,8.63,
6360,1822,2024-12-01,2,6.39,
6361,2431,2024-12-01,6,5.17,
6362,1483,2024-12-01,2,7.99,
6363,1888,2024-12-01,8,7.33,
6364,2935,2024-12-01,9,5.66,
6365,671,2024-12-01,7,9.3,
6366,1266,2024-12-01,3,6.52,
6367,2531,2024-12-01,0,7.41,
6368,2255,2024-12-01,9,6.97,
6369,1823,2024-12-01,10,8.05,
6370,408,2024-12-01,9,7.86,Isolamento da equipe
6371,137,2024-12-01,0,9.29,
6372,1344,2024-12-01,4,8.35,Conflitos interpessoais
6373,613,2024-12-01,5,8.54,
6374,2564,2024-12-01,3,6.77,Baixa participação em reuniões
6375,1198,2024-12-01,8,7.95,
6376,999,2024-12-01,0,5.88,
6377,1656,2024-12-01,9,5.25,
6378,2185,2024-12-01,3,8.44,
6379,1582,2024-12-01,6,8.86,
6380,842,2024-12-01,0,8.51,Desmotivação observada
6381,2206,2024-12-01,0,7.1,
6382,862,2024-12-01,7,7.23,
6383,515,2024-12-01,5,9.13,
6384,1685,2024-12-01,0,7.41,
6385,2056,2024-12-01,5,9.42,
6386,1749,2024-12-01,9,5.44,Desmotivação observada
6387,586,2024-12-01,7,9.14,
6388,2653,2024-12-01,5,5.85,
6389,481,2024-12-01,6,5.27,
6390,154,2024-12-01,0,9.38,
6391,186,2024-12-01,4,8.89,
6392,1258,2024-12-01,7,8.95,Isolamento da equipe
6393,155,2024-12-01,3,6.35,
6394,1331,2024-12-01,9,9.31,
6395,2590,2024-12-01,7,6.57,
6396,1362,2024-12-01,6,7.16,Falta de comunicação
6397,1269,2024-12-01,6,7.97,
6398,2919,2024-12-01,0,8.29,
6399,1123,2024-12-01,7,8.12,
6400,1885,2024-12-01,8,6.79,
6401,364,2024-12-01,4,8.09,
6402,2345,2024-12-01,0,7.03,
6403,2508,2024-12-01,7,9.39,Isolamento da equipe
6404,601,2024-12-01,2,7.05,
6405,1028,2024-12-01,3,8.0,
6406,404,2024-12-01,6,7.3,
6407,627,2024-12-01,8,5.91,
6408,2984,2024-12-01,4,8.83,Isolamento da equipe
6409,1451,2024-12-01,10,8.02,
6410,2254,2024-12-01,8,5.46,
6411,1942,2024-12-01,7,7.48,
6412,516,2024-12-01,2,5.05,
6413,819,2024-12-01,3,6.94,
6414,2070,2024-12-01,9,7.42,
6415,1903,2024-12-01,10,6.79,
6416,626,2024-12-01,3,5.81,
6417,2224,2024-12-01,10,5.83,Isolamento da equipe
6418,2178,2024-12-01,3,7.42,
6419,1608,2024-12-01,8,7.27,
6420,215,2024-12-01,8,5.25,
6421,1098,2024-12-01,10,5.83,
6422,2663,2024-12-01,0,7.78,
6423,1339,2024-12-01,2,6.93,
6424,827,2024-12-01,4,9.41,
6425,2915,2024-12-01,3,9.16,
6426,1541,2024-12-01,8,6.72,
6427,2991,2024-12-01,7,8.82,
6428,818,2024-12-01,2,8.82,
6429,2247,2024-12-01,2,6.55,
6430,724,2024-12-01,2,5.41,
6431,2340,2024-12-01,6,8.96,
6432,2815,2024-12-01,9,6.17,Desmotivação observada
6433,985,2024-12-01,10,7.47,
6434,2019,2024-12-01,8,7.74,
6435,2519,2024-12-01,3,9.23,
6436,1313,2024-12-01,4,9.26,Isolamento da equipe
6437,1504,2024-12-01,2,5.01,
6438,485,2024-12-01,10,8.06,Desmotivação observada
6439,1149,2024-12-01,10,9.45,
6440,892,2024-12-01,3,7.13,
6441,2693,2024-12-01,10,7.33,
6442,1533,2024-12-01,4,6.44,
6443,868,2024-12-01,8,8.11,
6444,182,2024-12-01,8,9.14,
6445,1700,2024-12-01,3,9.49,
6446,1354,2024-12-01,1,5.57,
6447,1142,2024-12-01,3,5.54,
6448,1898,2024-12-01,0,7.06,
6449,490,2024-12-01,5,7.96,
6450,2776,2024-12-01,10,6.24,
6451,2354,2024-12-01,10,8.78,
6452,357,2024-12-01,2,7.78,
6453,1370,2024-12-01,0,8.58,
6454,2529,2024-12-01,3,8.86,
6455,2114,2024-12-01,2,6.99,
6456,797,2024-12-01,9,8.02,Isolamento da equipe
6457,2014,2024-12-01,4,5.32,Desmotivação observada
6458,647,2024-12-01,2,9.47,
6459,780,2024-12-01,2,5.44,
6460,1061,2024-12-01,6,6.84,
6461,2858,2024-12-01,0,8.8,
6462,2738,2024-12-01,1,5.74,
6463,1312,2024-12-01,10,9.45,
6464,2405,2024-12-01,9,7.94,
6465,2877,2024-12-01,10,7.4,
6466,2866,2024-12-01,8,7.32,
6467,2201,2024-12-01,3,6.34,
6468,1068,2024-12-01,9,8.8,
6469,1512,2024-12-01,3,5.38,
6470,1673,2024-12-01,7,5.85,
6471,1461,2024-12-01,9,5.34,
6472,2740,2024-12-01,7,8.87,
6473,904,2024-12-01,4,8.57,
6474,1023,2024-12-01,7,6.17,
6475,852,2024-12-01,8,8.79,
6476,984,2024-12-01,10,7.9,
6477,908,2024-12-01,2,6.52,
6478,17,2024-12-01,5,9.26,
6479,1056,2024-12-01,7,8.23,
6480,1191,2024-12-01,10,8.93,
6481,2451,2024-12-01,7,7.28,
6482,1875,2024-12-01,7,7.91,
6483,745,2024-12-01,6,6.4,
6484,760,2024-12-01,1,7.49,
6485,263,2024-12-01,10,8.37,
6486,1984,2024-12-01,8,6.57,
6487,2297,2024-12-01,4,5.3,
6488,2363,2024-12-01,0,8.66,
6489,1581,2024-12-01,6,8.74,
6490,1819,2024-12-01,9,5.78,
6491,2868,2024-12-01,7,5.34,
6492,1197,2024-12-01,3,7.7,
6493,2803,2024-12-01,2,8.53,
6494,217,2024-12-01,8,6.2,
6495,2227,2024-12-01,2,5.81,Isolamento da equipe
6496,1029,2024-12-01,7,5.52,
6497,2072,2024-12-01,4,5.25,
6498,1378,2024-12-01,10,7.36,
6499,1772,2024-12-01,7,6.38,
6500,2883,2024-12-01,4,6.21,
6501,2025,2024-12-01,2,7.84,
6502,2372,2024-12-01,5,7.79,
6503,266,2024-12-01,8,8.62,Baixa participação em reuniões
6504,2043,2024-12-01,4,8.58,
6505,1353,2024-12-01,1,8.85,
6506,579,2024-12-01,8,7.73,
6507,1617,2024-12-01,8,6.83,
6508,2031,2024-12-01,8,8.75,
6509,414,2024-12-01,10,8.85,Baixa participação em reuniões
6510,1519,2024-12-01,1,5.73,
6511,1820,2024-12-01,9,9.29,
6512,1840,2024-12-01,1,6.07,
6513,741,2024-12-01,9,9.09,
6514,2353,2024-12-01,7,7.13,Conflitos interpessoais
6515,2103,2024-12-01,9,8.09,
6516,622,2024-12-01,5,6.14,
6517,2958,2024-12-01,4,8.56,Falta de comunicação
6518,2288,2024-12-01,5,7.69,
6519,2113,2024-12-01,5,8.06,
6520,528,2024-12-01,4,5.55,
6521,1953,2024-12-01,2,5.44,Baixa participação em reuniões
6522,850,2024-12-01,9,8.13,
6523,2150,2024-12-01,5,6.37,
6524,1205,2024-12-01,7,5.48,
6525,1564,2024-12-01,5,5.49,
6526,775,2024-12-01,1,5.29,
6527,342,2024-12-01,2,7.95,
6528,1776,2024-12-01,10,6.44,
6529,1232,2024-12-01,2,7.02,
6530,747,2024-12-01,8,5.04,
6531,1502,2024-12-01,1,9.01,
6532,219,2024-12-01,9,9.16,
6533,1851,2024-12-01,0,5.01,
6534,2207,2024-12-01,7,6.6,
6535,2651,2024-12-01,1,6.9,
6536,1746,2024-12-01,5,8.13,
6537,854,2024-12-01,10,7.89,
6538,1825,2024-12-01,4,8.99,
6539,1169,2024-12-01,2,7.96,
6540,461,2024-12-01,9,6.56,
6541,1636,2024-12-01,3,7.24,
6542,2429,2024-12-01,9,7.06,
6543,159,2024-12-01,0,7.33,
6544,1409,2024-12-01,10,8.63,
6545,2561,2024-12-01,5,9.34,
6546,74,2024-12-01,3,6.22,
6547,1790,2024-12-01,4,8.28,
6548,193,2024-12-01,3,7.87,Conflitos interpessoais
6549,2398,2024-12-01,6,9.01,Falta de comunicação
6550,86,2024-12-01,0,6.08,
6551,2248,2024-12-01,1,7.36,
6552,1081,2024-12-01,2,8.19,
6553,1616,2024-12-01,7,6.46,
6554,2327,2024-12-01,9,9.44,
6555,2313,2024-12-01,1,5.75,
6556,2315,2024-12-01,7,7.3,
6557,464,2024-12-01,1,8.74,
6558,1139,2024-12-01,1,8.82,
6559,973,2024-12-01,7,7.19,
6560,1048,2024-12-01,7,5.26,
6561,2627,2024-12-01,3,8.09,
6562,2285,2024-12-01,0,5.33,Conflitos interpessoais
6563,2275,2024-12-01,4,5.69,
6564,981,2024-12-01,9,9.25,
6565,2367,2024-12-01,1,6.7,Conflitos interpessoais
6566,291,2024-12-01,7,9.07,
6567,1209,2024-12-01,6,5.59,
6568,1186,2024-12-01,7,8.45,
6569,560,2024-12-01,7,7.9,
6570,2016,2024-12-01,0,8.57,
6571,930,2024-12-01,7,7.57,
6572,2730,2024-12-01,2,9.2,
6573,943,2024-12-01,7,8.9,
6574,2281,2024-12-01,3,5.34,Falta de comunicação
6575,2835,2024-12-01,10,7.91,
6576,2358,2024-12-01,3,8.5,
6577,2664,2024-12-01,9,8.24,Isolamento da equipe
6578,1148,2024-12-01,4,5.24,
6579,1867,2024-12-01,5,6.54,Falta de comunicação
6580,567,2024-12-01,7,8.85,Conflitos interpessoais
6581,1128,2024-12-01,9,7.93,Falta de comunicação
6582,812,2024-12-01,0,9.43,
6583,1157,2024-12-01,3,6.83,Desmotivação observada
6584,1870,2024-12-01,3,5.69,
6585,1317,2024-12-01,7,8.87,
6586,537,2024-12-01,0,8.89,
6587,400,2024-12-01,2,5.37,
6588,2446,2024-12-01,0,6.96,
6589,1897,2024-12-01,5,9.46,
6590,574,2024-12-01,9,9.35,
6591,232,2024-12-01,3,7.8,Desmotivação observada
6592,339,2024-12-01,2,7.74,Desmotivação observada
6593,1175,2024-12-01,7,8.75,
6594,2470,2024-12-01,8,9.09,
6595,1905,2024-12-01,5,6.95,
6596,2870,2024-12-01,8,8.06,
6597,604,2024-12-01,3,9.22,
6598,417,2024-12-01,9,7.32,
6599,2266,2024-12-01,9,5.41,
6600,166,2024-12-01,10,7.15,
6601,1253,2024-12-01,0,6.07,
6602,914,2024-12-01,1,5.53,
6603,455,2024-12-01,8,5.82,
6604,1507,2024-12-01,4,5.45,
6605,2213,2024-12-01,9,9.18,
6606,1692,2024-12-01,5,8.73,
6607,2890,2024-12-01,6,5.03,
6608,1179,2024-12-01,1,5.27,
6609,499,2024-12-01,4,8.97,
6610,1625,2024-12-01,1,6.43,
6611,927,2024-12-01,10,5.37,
6612,2018,2024-12-01,1,5.27,
6613,1432,2024-12-01,9,6.61,
6614,1240,2024-12-01,4,6.22,
6615,1609,2024-12-01,5,6.89,
