ID,Funcionario_ID,Treinamento_ID,Nome_Treinamento,Data_Inicio,Data_Conclusao,Horas_Capacitacao,Aderencia_Plano_Educacional,Avaliacao_Eficacia,Status
9886,2470,23,Agile/Scrum,2023-04-03,,2.82,40.46,,Em Andamento
9887,2471,81,Comunicação Eficaz,2024-03-12,2024-09-03,15.91,98.93,8.03,Concluído
9888,2472,68,Comunicação Eficaz,2024-09-08,2024-09-27,12.82,84.72,8.1,Concluído
9889,2472,41,Cloud Computing AWS,2024-10-17,2024-11-16,17.99,75.58,6.91,Concluído
9890,2472,12,JavaScript Moderno,2024-10-09,2024-11-26,13.08,85.81,7.17,Concluído
9891,2473,32,Cloud Computing AWS,2024-05-25,2024-07-08,4.61,89.19,9.33,Concluído
9892,2473,20,Agile/Scrum,2022-10-16,2023-09-22,15.05,75.98,8.48,Concluído
9893,2473,48,Vendas Consultivas,2023-06-12,2024-03-24,30.36,84.89,7.22,Concluído
9894,2473,55,Excel Avançado,2024-05-25,,10.63,66.01,,Em Andamento
9895,2473,27,Python Avançado,2024-08-14,,3.67,33.3,,Em Andamento
9896,2473,48,Python Avançado,2024-04-08,2024-12-16,30.12,98.15,6.57,Concluído
9897,2473,46,Product Management,2024-10-07,2024-11-25,31.06,64.03,8.74,Concluído
9898,2475,76,Gestão de Tempo,2023-12-03,2024-10-16,20.65,61.68,6.07,Concluído
9899,2475,33,Python Avançado,2024-08-10,2024-10-20,28.92,72.49,9.6,Concluído
9900,2475,1,DevOps e CI/CD,2023-10-14,2023-12-31,4.68,85.03,8.12,Concluído
9901,2475,79,Negociação,2023-10-05,2023-12-31,19.51,88.85,8.63,Concluído
9902,2475,19,Excel Avançado,2023-12-06,2024-04-08,4.93,81.37,8.28,Concluído
9903,2475,96,Gestão de Projetos,2023-07-23,2024-03-23,15.22,87.37,6.3,Concluído
9904,2475,23,JavaScript Moderno,2023-08-26,2023-10-15,20.85,97.17,6.8,Concluído
9905,2475,74,Comunicação Eficaz,2024-03-04,2024-07-05,30.66,78.87,7.63,Concluído
9906,2476,95,Segurança da Informação,2022-10-17,,4.6,32.19,,Cancelado
9907,2476,12,JavaScript Moderno,2024-07-16,2024-08-28,38.97,96.47,6.09,Concluído
9908,2477,97,DevOps e CI/CD,2024-09-05,,2.51,19.86,,Em Andamento
9909,2477,27,Gestão de Tempo,2024-04-13,,8.09,4.17,,Em Andamento
9910,2477,69,Machine Learning,2023-11-20,2024-07-10,32.48,91.75,6.62,Concluído
9911,2477,80,JavaScript Moderno,2023-08-27,2024-07-02,4.52,66.21,9.73,Concluído
9912,2477,20,Segurança da Informação,2024-12-10,2024-12-28,38.24,74.86,6.46,Concluído
9913,2477,83,JavaScript Moderno,2024-11-22,,4.88,0.38,,Em Andamento
9914,2477,67,Gestão de Tempo,2024-10-05,2024-10-12,11.33,76.18,6.49,Concluído
9915,2478,18,DevOps e CI/CD,2024-01-20,2024-06-12,29.57,75.85,6.46,Concluído
9916,2478,73,Cloud Computing AWS,2024-04-14,2024-05-30,39.77,96.83,8.31,Concluído
9917,2478,87,Agile/Scrum,2023-04-22,2023-06-22,38.78,80.91,8.16,Concluído
9918,2478,62,Power BI,2024-03-28,,3.95,1.32,,Em Andamento
9919,2479,66,Liderança e Gestão de Pessoas,2023-07-29,2024-08-23,15.14,94.02,9.64,Concluído
9920,2479,58,Data Analytics,2023-09-15,2024-02-24,34.85,82.64,8.35,Concluído
9921,2479,20,Negociação,2024-09-02,2024-09-16,13.22,72.4,6.59,Concluído
9922,2480,96,Segurança da Informação,2022-10-05,2023-05-29,32.16,73.39,9.52,Concluído
9923,2480,90,Liderança e Gestão de Pessoas,2023-08-02,,6.82,68.09,,Em Andamento
9924,2480,32,DevOps e CI/CD,2024-05-01,,5.4,31.89,,Cancelado
9925,2480,30,Gestão de Tempo,2023-10-31,2024-11-17,36.1,79.73,8.44,Concluído
9926,2480,77,Agile/Scrum,2022-10-25,2022-12-17,21.05,98.49,9.37,Concluído
9927,2481,2,Python Avançado,2024-11-23,2024-12-03,8.44,80.88,9.68,Concluído
9928,2481,57,Agile/Scrum,2024-04-14,2024-09-14,24.53,75.49,9.78,Concluído
9929,2481,75,Product Management,2024-12-13,2024-12-21,32.84,64.17,8.22,Concluído
9930,2481,14,Design Thinking,2024-11-12,2024-12-11,38.36,61.8,6.63,Concluído
9931,2481,77,Excel Avançado,2024-11-02,2024-11-30,28.56,98.37,7.49,Concluído
9932,2482,95,Machine Learning,2024-12-04,2024-12-31,9.57,80.06,9.94,Concluído
9933,2482,1,Comunicação Eficaz,2024-06-02,2024-08-09,5.43,74.07,6.78,Concluído
9934,2482,63,Product Management,2024-02-21,2024-07-22,30.55,83.47,8.83,Concluído
9935,2482,58,Machine Learning,2023-04-13,2023-12-20,36.1,76.35,6.19,Concluído
9936,2482,96,Vendas Consultivas,2024-08-08,,4.67,55.58,,Em Andamento
9937,2482,34,JavaScript Moderno,2022-09-29,2023-07-11,29.08,68.24,7.41,Concluído
9938,2482,39,Customer Success,2024-07-09,,2.16,30.39,,Cancelado
9939,2482,71,Data Analytics,2023-10-23,2024-12-25,14.76,99.74,7.01,Concluído
9940,2483,86,JavaScript Moderno,2023-08-25,2023-09-12,16.71,60.39,9.73,Concluído
9941,2484,98,Product Management,2024-02-27,2024-03-03,20.82,60.0,6.33,Concluído
9942,2484,18,DevOps e CI/CD,2024-10-19,,6.61,43.88,,Em Andamento
9943,2486,73,Gestão de Projetos,2024-09-18,2024-11-01,30.82,63.99,8.48,Concluído
9944,2486,16,Negociação,2024-08-21,2024-10-07,35.97,90.71,9.44,Concluído
9945,2487,78,Customer Success,2022-11-04,2022-12-13,30.47,94.01,7.03,Concluído
9946,2487,55,Liderança e Gestão de Pessoas,2023-09-12,,13.33,38.93,,Em Andamento
9947,2487,48,Machine Learning,2022-06-26,2024-10-19,17.93,94.43,9.17,Concluído
9948,2487,84,DevOps e CI/CD,2023-11-05,2024-09-22,18.21,66.28,6.06,Concluído
9949,2487,54,Python Avançado,2024-12-29,2024-12-31,32.19,67.02,9.07,Concluído
9950,2487,21,Vendas Consultivas,2024-06-01,2024-09-01,17.95,70.32,9.48,Concluído
9951,2488,12,Design Thinking,2024-10-21,2024-12-13,32.77,72.12,6.89,Concluído
9952,2488,67,Product Management,2024-08-09,,18.68,58.54,,Em Andamento
9953,2488,83,Vendas Consultivas,2023-11-20,,8.14,70.98,,Em Andamento
9954,2488,30,JavaScript Moderno,2024-01-05,2024-12-12,27.2,92.31,6.4,Concluído
9955,2488,98,Product Management,2023-12-06,2024-11-15,29.46,91.21,6.51,Concluído
9956,2488,6,Segurança da Informação,2023-03-21,2024-06-04,23.03,87.12,9.44,Concluído
9957,2489,96,Cloud Computing AWS,2024-12-29,2024-12-30,33.59,65.56,6.84,Concluído
9958,2489,15,Gestão de Tempo,2024-12-26,2024-12-27,39.42,83.6,9.2,Concluído
9959,2489,50,Gestão de Projetos,2024-12-14,2024-12-28,13.54,71.66,9.76,Concluído
9960,2489,80,Segurança da Informação,2024-12-26,,5.69,30.81,,Em Andamento
9961,2489,25,DevOps e CI/CD,2024-11-19,2024-12-24,5.15,82.11,6.58,Concluído
9962,2489,18,Python Avançado,2024-12-05,2024-12-24,8.2,72.25,7.1,Concluído
9963,2490,53,Negociação,2024-12-27,,2.71,63.12,,Em Andamento
9964,2490,12,Power BI,2024-11-05,2024-12-15,25.44,66.86,9.72,Concluído
9965,2490,97,Cloud Computing AWS,2024-11-23,2024-11-27,33.45,70.48,6.59,Concluído
9966,2490,9,Power BI,2024-12-02,2024-12-27,20.4,73.87,8.48,Concluído
9967,2490,2,Agile/Scrum,2024-08-07,2024-08-21,11.52,88.8,8.84,Concluído
9968,2490,26,Machine Learning,2024-10-08,2024-10-17,8.49,70.08,6.91,Concluído
9969,2490,97,Machine Learning,2024-09-28,2024-11-10,39.77,89.62,9.3,Concluído
9970,2490,85,Power BI,2024-10-03,2024-11-15,27.52,84.5,8.92,Concluído
9971,2491,29,DevOps e CI/CD,2024-12-30,2024-12-31,4.22,63.19,9.81,Concluído
9972,2491,7,Liderança e Gestão de Pessoas,2024-12-27,,5.42,17.69,,Cancelado
9973,2491,31,Liderança e Gestão de Pessoas,2024-12-27,,5.5,44.91,,Em Andamento
9974,2491,82,Comunicação Eficaz,2024-12-28,2024-12-29,4.91,84.76,6.04,Concluído
9975,2491,90,Agile/Scrum,2024-12-28,2024-12-29,33.06,79.34,8.65,Concluído
9976,2491,76,Comunicação Eficaz,2024-12-28,2024-12-29,26.54,95.8,9.39,Concluído
9977,2492,85,Comunicação Eficaz,2023-04-29,2023-12-05,24.21,85.44,7.87,Concluído
9978,2492,74,Segurança da Informação,2023-07-27,2024-07-18,24.27,77.08,9.98,Concluído
9979,2492,22,Cloud Computing AWS,2023-03-18,2023-07-06,35.11,71.02,6.09,Concluído
9980,2492,34,Gestão de Projetos,2022-10-11,2024-12-07,22.49,73.3,6.96,Concluído
9981,2492,46,Comunicação Eficaz,2022-12-20,2023-06-02,34.71,95.43,9.48,Concluído
9982,2492,36,Power BI,2024-02-15,2024-07-16,19.1,86.76,6.56,Concluído
9983,2492,59,Python Avançado,2024-04-06,,6.65,17.25,,Em Andamento
9984,2492,26,Python Avançado,2022-09-16,2023-01-02,28.48,89.83,8.9,Concluído
9985,2493,88,Gestão de Tempo,2024-12-22,2024-12-26,33.6,68.55,7.14,Concluído
9986,2493,25,Negociação,2024-12-21,2024-12-25,23.73,66.04,9.03,Concluído
9987,2493,74,Liderança e Gestão de Pessoas,2024-12-17,2024-12-27,34.13,99.96,7.08,Concluído
9988,2495,75,Excel Avançado,2024-05-08,2024-10-20,11.94,68.48,7.84,Concluído
9989,2495,13,Gestão de Projetos,2024-07-11,,5.53,21.84,,Cancelado
9990,2495,83,JavaScript Moderno,2023-10-02,2023-11-30,27.53,77.18,9.27,Concluído
9991,2495,79,Machine Learning,2024-10-23,2024-10-27,37.35,89.38,9.3,Concluído
9992,2495,70,Liderança e Gestão de Pessoas,2023-06-21,2023-11-06,32.09,72.21,7.34,Concluído
9993,2496,20,DevOps e CI/CD,2024-10-12,2024-12-17,36.68,70.65,8.06,Concluído
9994,2496,46,Agile/Scrum,2024-01-01,2024-07-07,20.43,80.88,9.57,Concluído
9995,2496,30,Power BI,2024-07-10,2024-11-12,14.87,89.87,7.79,Concluído
9996,2496,15,Liderança e Gestão de Pessoas,2024-06-25,,5.38,29.92,,Em Andamento
9997,2496,27,Liderança e Gestão de Pessoas,2023-08-09,2024-08-15,6.76,66.83,9.26,Concluído
9998,2496,29,Cloud Computing AWS,2024-06-09,2024-09-24,12.47,97.12,9.35,Concluído
9999,2496,59,Python Avançado,2024-10-03,2024-11-01,31.1,62.36,6.97,Concluído
10000,2497,46,Vendas Consultivas,2024-04-08,2024-05-26,30.57,65.37,8.3,Concluído
10001,2498,78,Vendas Consultivas,2024-10-23,2024-11-02,17.85,86.31,7.84,Concluído
10002,2498,73,Cloud Computing AWS,2023-10-04,2024-04-11,19.58,92.52,6.26,Concluído
10003,2498,63,Cloud Computing AWS,2024-02-06,,17.45,8.69,,Em Andamento
10004,2498,9,Liderança e Gestão de Pessoas,2023-11-22,2024-08-25,29.33,80.48,7.69,Concluído
10005,2499,41,Comunicação Eficaz,2024-10-18,2024-10-27,24.78,99.67,7.06,Concluído
10006,2499,13,Cloud Computing AWS,2024-02-24,,15.97,59.95,,Em Andamento
10007,2499,32,Excel Avançado,2024-01-06,,7.1,28.46,,Cancelado
10008,2499,6,Design Thinking,2024-11-10,2024-12-14,23.25,90.38,8.61,Concluído
10009,2499,78,Python Avançado,2024-05-03,2024-06-01,21.92,99.85,8.54,Concluído
10010,2499,38,Vendas Consultivas,2024-01-22,2024-12-15,38.01,95.28,9.19,Concluído
10011,2499,48,Gestão de Tempo,2024-05-31,2024-09-03,37.77,95.8,8.6,Concluído
10012,2500,22,JavaScript Moderno,2024-11-28,2024-12-18,37.4,67.95,6.52,Concluído
10013,2500,7,Vendas Consultivas,2024-09-20,2024-12-31,37.6,76.36,6.51,Concluído
10014,2501,100,Negociação,2024-10-01,,19.88,86.97,,Em Andamento
10015,2501,2,Customer Success,2024-06-25,,2.37,17.12,,Em Andamento
10016,2501,21,Python Avançado,2024-11-01,,18.57,12.57,,Em Andamento
10017,2501,16,Negociação,2024-08-28,2024-12-12,33.33,90.33,7.0,Concluído
10018,2501,51,Agile/Scrum,2024-11-03,2024-12-13,8.97,66.75,9.75,Concluído
10019,2501,67,Segurança da Informação,2024-07-24,2024-10-08,24.51,92.99,6.19,Concluído
10020,2502,36,Data Analytics,2024-05-14,2024-07-11,17.85,64.46,7.9,Concluído
10021,2502,80,Vendas Consultivas,2023-12-16,2024-09-30,37.92,76.91,9.62,Concluído
10022,2502,28,Power BI,2023-11-05,2024-11-10,17.31,88.61,9.66,Concluído
10023,2502,51,Power BI,2024-07-15,2024-11-25,13.3,96.99,9.55,Concluído
10024,2502,12,Power BI,2024-10-20,2024-12-28,32.09,95.78,6.44,Concluído
10025,2502,55,Product Management,2024-11-10,2024-11-13,14.22,77.57,9.13,Concluído
10026,2502,16,Comunicação Eficaz,2023-11-14,2024-07-08,21.7,70.81,7.86,Concluído
10027,2502,36,Vendas Consultivas,2024-12-09,,4.3,59.75,,Em Andamento
10028,2503,3,Excel Avançado,2024-09-06,2024-10-25,24.09,68.19,6.67,Concluído
10029,2503,80,Negociação,2024-09-02,,6.46,75.79,,Em Andamento
10030,2503,62,Vendas Consultivas,2024-11-20,,10.28,86.69,,Em Andamento
10031,2503,18,Data Analytics,2024-11-06,2024-11-10,14.27,85.8,9.3,Concluído
10032,2504,10,Liderança e Gestão de Pessoas,2023-12-24,2024-12-28,33.7,95.12,7.8,Concluído
10033,2504,88,DevOps e CI/CD,2022-08-16,,4.47,28.04,,Em Andamento
10034,2504,87,Liderança e Gestão de Pessoas,2024-04-02,2024-05-04,21.43,65.1,8.52,Concluído
10035,2504,71,Cloud Computing AWS,2023-08-09,2024-09-17,22.0,77.74,8.33,Concluído
10036,2504,17,Customer Success,2022-03-13,2022-10-16,31.26,82.06,8.71,Concluído
10037,2504,11,Negociação,2024-01-12,2024-05-16,10.02,97.66,6.86,Concluído
10038,2504,64,Excel Avançado,2022-07-10,2024-07-07,37.78,79.25,7.06,Concluído
10039,2505,83,Excel Avançado,2024-08-19,2024-10-23,38.63,72.59,6.16,Concluído
10040,2505,31,Vendas Consultivas,2023-08-30,2024-11-27,39.3,81.06,6.14,Concluído
10041,2505,22,Data Analytics,2023-10-20,2024-12-27,4.96,87.1,9.11,Concluído
10042,2505,53,Comunicação Eficaz,2024-01-16,2024-07-10,37.28,91.83,7.23,Concluído
10043,2505,15,Product Management,2023-08-11,2024-12-10,24.88,82.05,7.93,Concluído
10044,2505,34,Product Management,2024-05-02,,6.69,29.14,,Cancelado
10045,2506,68,Negociação,2024-03-31,,14.61,24.28,,Em Andamento
10046,2506,69,Customer Success,2024-06-24,2024-06-30,32.47,85.37,8.75,Concluído
10047,2506,77,Negociação,2023-12-07,2024-01-20,16.34,84.06,9.25,Concluído
10048,2506,64,Cloud Computing AWS,2024-10-08,2024-12-27,38.18,76.24,9.28,Concluído
10049,2506,71,Excel Avançado,2023-07-08,2023-08-12,21.35,60.7,8.34,Concluído
10050,2507,47,DevOps e CI/CD,2023-12-25,2024-05-13,16.45,96.03,9.69,Concluído
10051,2507,22,Segurança da Informação,2024-07-28,2024-12-20,21.34,63.79,7.67,Concluído
10052,2507,75,Oratória,2024-07-31,2024-09-10,9.02,71.69,6.12,Concluído
10053,2507,62,JavaScript Moderno,2024-06-06,2024-10-23,23.96,87.26,6.73,Concluído
10054,2507,6,DevOps e CI/CD,2024-11-10,2024-12-09,33.12,71.35,9.85,Concluído
10055,2507,42,DevOps e CI/CD,2024-09-18,2024-12-26,13.02,69.08,9.11,Concluído
10056,2508,39,JavaScript Moderno,2024-11-19,,3.82,6.88,,Cancelado
10057,2508,87,Python Avançado,2024-02-14,2024-03-20,39.39,87.19,7.86,Concluído
10058,2508,70,Liderança e Gestão de Pessoas,2024-12-26,2024-12-28,6.39,76.75,9.26,Concluído
10059,2508,13,Customer Success,2024-04-09,2024-04-16,10.44,76.53,6.37,Concluído
10060,2508,49,Vendas Consultivas,2024-08-16,2024-11-23,30.86,65.16,9.11,Concluído
10061,2509,41,DevOps e CI/CD,2024-03-20,,8.75,38.25,,Em Andamento
10062,2509,21,Liderança e Gestão de Pessoas,2023-12-21,,2.33,2.52,,Cancelado
10063,2510,76,Data Analytics,2024-07-29,2024-08-16,5.42,76.13,7.08,Concluído
10064,2510,85,Python Avançado,2024-07-06,2024-08-31,22.77,90.12,8.06,Concluído
10065,2511,29,Gestão de Tempo,2024-11-17,2024-12-02,6.76,97.42,6.91,Concluído
10066,2511,69,Comunicação Eficaz,2024-12-23,2024-12-27,4.27,91.05,9.46,Concluído
10067,2511,69,Vendas Consultivas,2024-12-19,,9.04,4.86,,Cancelado
10068,2511,55,Design Thinking,2024-12-05,2024-12-17,33.76,72.4,6.86,Concluído
10069,2511,96,JavaScript Moderno,2024-11-29,,10.92,64.58,,Em Andamento
10070,2511,90,Data Analytics,2024-11-21,,4.76,59.06,,Em Andamento
10071,2511,18,JavaScript Moderno,2024-11-16,2024-11-30,17.5,89.41,6.3,Concluído
10072,2512,19,Agile/Scrum,2024-04-06,2024-08-04,18.39,97.44,6.48,Concluído
10073,2513,1,Machine Learning,2024-12-08,,7.06,23.58,,Cancelado
10074,2513,27,Customer Success,2024-11-22,,3.22,7.5,,Cancelado
10075,2513,88,Cloud Computing AWS,2024-08-31,2024-10-29,24.83,77.26,9.16,Concluído
10076,2513,44,Segurança da Informação,2024-06-29,2024-10-15,34.59,71.22,8.2,Concluído
10077,2513,99,Gestão de Tempo,2024-01-04,2024-04-07,4.76,81.28,8.45,Concluído
10078,2513,67,Excel Avançado,2024-03-27,2024-05-29,16.31,69.99,8.19,Concluído
10079,2513,92,Cloud Computing AWS,2024-10-25,2024-11-29,10.69,91.86,7.1,Concluído
10080,2514,29,Vendas Consultivas,2023-03-11,2024-10-11,25.17,96.75,8.08,Concluído
10081,2514,10,DevOps e CI/CD,2023-07-28,2024-01-11,15.63,76.27,9.37,Concluído
10082,2514,20,Cloud Computing AWS,2022-10-21,,16.89,21.89,,Em Andamento
10083,2514,53,Agile/Scrum,2022-08-28,,10.85,84.68,,Em Andamento
10084,2515,87,Data Analytics,2024-11-26,2024-12-06,30.63,85.27,9.8,Concluído
10085,2515,49,Excel Avançado,2024-11-29,2024-12-09,39.85,68.95,8.21,Concluído
10086,2515,28,Data Analytics,2024-12-14,2024-12-22,32.58,89.51,9.7,Concluído
10087,2515,22,Segurança da Informação,2024-12-13,2024-12-18,17.14,93.96,6.61,Concluído
10088,2516,99,Power BI,2024-10-11,2024-11-20,18.27,76.73,9.29,Concluído
10089,2516,23,Gestão de Projetos,2024-08-19,2024-10-22,26.55,93.28,7.3,Concluído
10090,2516,45,Agile/Scrum,2024-09-24,2024-12-01,8.91,94.56,8.67,Concluído
10091,2516,64,Gestão de Tempo,2024-08-13,2024-10-11,20.44,78.11,8.65,Concluído
10092,2516,95,Gestão de Projetos,2024-12-15,2024-12-25,38.08,75.44,6.71,Concluído
10093,2518,94,Negociação,2023-11-29,2024-05-15,7.29,68.22,6.94,Concluído
10094,2518,11,Agile/Scrum,2024-04-03,2024-07-12,12.93,99.06,8.66,Concluído
10095,2519,89,Agile/Scrum,2023-09-29,2024-08-29,6.42,81.2,8.05,Concluído
10096,2519,64,Design Thinking,2023-02-18,2024-08-03,4.77,99.87,8.09,Concluído
10097,2520,51,Machine Learning,2023-12-16,2024-06-11,4.17,75.34,6.0,Concluído
10098,2520,76,Cloud Computing AWS,2024-07-05,2024-12-28,15.88,97.37,6.54,Concluído
10099,2520,83,Liderança e Gestão de Pessoas,2024-06-18,2024-12-02,6.77,79.59,9.97,Concluído
10100,2520,39,Excel Avançado,2024-10-09,,16.57,29.74,,Em Andamento
10101,2522,78,Data Analytics,2024-09-17,2024-11-05,5.35,95.85,7.85,Concluído
10102,2522,19,Design Thinking,2024-11-21,,2.98,20.34,,Cancelado
10103,2522,25,Comunicação Eficaz,2024-11-28,,7.19,84.61,,Em Andamento
10104,2522,75,Python Avançado,2024-11-13,2024-12-27,6.57,96.23,6.77,Concluído
10105,2522,86,JavaScript Moderno,2024-10-18,2024-12-07,36.95,63.76,8.83,Concluído
10106,2523,25,Comunicação Eficaz,2024-07-22,2024-08-03,38.94,68.24,7.92,Concluído
10107,2523,65,Python Avançado,2024-10-29,2024-11-22,24.32,64.3,8.36,Concluído
10108,2523,27,Gestão de Tempo,2024-10-04,2024-10-29,14.93,79.94,6.84,Concluído
10109,2523,25,Liderança e Gestão de Pessoas,2024-11-27,2024-12-25,5.57,92.56,7.6,Concluído
10110,2524,27,Design Thinking,2024-07-29,2024-10-12,9.27,81.34,6.86,Concluído
10111,2524,7,Gestão de Tempo,2024-11-29,,12.41,85.62,,Em Andamento
10112,2524,38,Excel Avançado,2023-10-28,2024-05-22,30.79,64.36,6.06,Concluído
10113,2525,25,Data Analytics,2023-05-22,,12.44,31.49,,Em Andamento
10114,2525,49,Python Avançado,2024-08-15,2024-08-26,29.28,79.81,7.34,Concluído
10115,2525,26,Gestão de Tempo,2024-11-24,2024-11-28,38.19,61.17,8.75,Concluído
10116,2525,50,Design Thinking,2023-06-03,2023-09-30,14.92,69.1,8.55,Concluído
10117,2525,44,Product Management,2024-03-13,,18.83,13.89,,Em Andamento
10118,2526,54,Cloud Computing AWS,2022-05-30,,4.72,9.71,,Cancelado
10119,2526,22,Agile/Scrum,2024-12-08,2024-12-25,20.12,75.33,8.28,Concluído
10120,2526,72,Excel Avançado,2022-04-07,2022-11-10,32.51,91.52,7.7,Concluído
10121,2526,68,JavaScript Moderno,2022-06-21,2023-05-18,20.23,85.89,9.62,Concluído
10122,2526,57,Segurança da Informação,2024-07-03,,18.3,17.96,,Em Andamento
10123,2526,33,Liderança e Gestão de Pessoas,2024-09-13,2024-12-06,8.24,72.05,9.36,Concluído
10124,2526,43,Customer Success,2023-04-12,,9.43,42.52,,Em Andamento
10125,2526,27,Customer Success,2024-07-12,,5.1,56.1,,Em Andamento
10126,2527,41,Design Thinking,2024-12-06,2024-12-22,20.0,90.38,8.46,Concluído
10127,2527,30,Negociação,2024-07-23,2024-10-11,19.6,89.75,8.41,Concluído
10128,2527,90,Cloud Computing AWS,2023-04-07,2023-08-24,38.6,79.56,8.91,Concluído
10129,2527,2,Customer Success,2024-11-27,2024-12-23,22.89,78.31,9.04,Concluído
10130,2527,79,Python Avançado,2024-05-13,,13.28,65.31,,Em Andamento
10131,2527,12,Oratória,2023-07-18,2024-10-07,22.03,93.96,9.16,Concluído
10132,2527,93,DevOps e CI/CD,2024-01-25,,10.99,37.37,,Em Andamento
10133,2528,88,Gestão de Tempo,2024-12-26,,15.43,66.3,,Em Andamento
10134,2528,81,Power BI,2024-12-24,2024-12-30,30.99,81.02,6.32,Concluído
10135,2528,64,Agile/Scrum,2024-12-31,,2.13,30.16,,Em Andamento
10136,2528,96,Negociação,2024-12-12,2024-12-20,33.44,89.11,9.31,Concluído
10137,2528,33,Cloud Computing AWS,2024-12-21,,17.87,20.23,,Em Andamento
10138,2528,2,DevOps e CI/CD,2024-12-12,2024-12-14,25.26,70.05,6.21,Concluído
10139,2528,59,Cloud Computing AWS,2024-12-20,2024-12-25,4.63,83.22,7.42,Concluído
10140,2528,57,Vendas Consultivas,2024-12-30,2024-12-31,7.05,75.84,9.76,Concluído
10141,2529,33,Excel Avançado,2024-04-16,,3.31,75.02,,Em Andamento
10142,2529,97,Design Thinking,2024-12-27,,6.9,18.73,,Em Andamento
10143,2530,31,Vendas Consultivas,2024-10-01,,10.21,12.4,,Em Andamento
10144,2530,30,Data Analytics,2024-10-09,2024-11-15,22.62,90.09,9.84,Concluído
10145,2530,73,Excel Avançado,2024-07-20,,4.39,49.27,,Em Andamento
10146,2530,20,Negociação,2024-10-12,2024-11-13,28.08,82.76,7.73,Concluído
10147,2531,5,JavaScript Moderno,2024-10-31,2024-12-02,32.84,71.77,6.3,Concluído
10148,2531,66,Power BI,2023-10-03,2024-09-10,21.96,86.26,8.18,Concluído
10149,2531,49,Comunicação Eficaz,2023-09-25,2023-11-20,17.35,92.84,8.06,Concluído
10150,2531,43,JavaScript Moderno,2023-05-01,,19.3,54.5,,Em Andamento
10151,2532,70,Power BI,2023-03-20,2024-04-21,36.71,91.74,7.17,Concluído
10152,2532,85,Design Thinking,2022-09-28,2023-05-17,10.8,85.31,6.18,Concluído
10153,2532,64,Cloud Computing AWS,2023-10-15,2023-10-21,23.86,94.34,6.55,Concluído
10154,2532,78,Data Analytics,2022-08-19,2023-03-05,19.41,84.21,8.4,Concluído
10155,2532,16,Python Avançado,2023-09-07,2024-10-12,28.38,81.06,6.2,Concluído
10156,2532,6,Data Analytics,2023-03-02,2024-07-13,30.0,60.9,7.07,Concluído
10157,2532,8,Comunicação Eficaz,2023-02-14,2024-10-29,29.02,65.75,8.98,Concluído
10158,2532,73,Gestão de Projetos,2024-08-19,2024-10-16,30.49,73.81,7.9,Concluído
10159,2533,10,Gestão de Projetos,2023-12-17,2024-11-11,11.17,79.19,6.85,Concluído
10160,2533,85,Segurança da Informação,2024-10-11,2024-11-07,7.68,77.01,9.61,Concluído
10161,2533,7,Machine Learning,2024-10-14,2024-11-18,32.03,77.3,8.19,Concluído
10162,2533,22,Segurança da Informação,2024-02-03,2024-12-24,19.09,60.05,9.92,Concluído
